target,prediction,position,log_return,strategy_return,equity_curve
1,1,1.0,-0.0005348130358173097,-0.0005348130358173097,0.9520256961173131
0,0,1.0,-0.0010704849121915315,-0.0010704849121915315,0.9510071122601959
0,0,0.0,0.0018191431010308253,0.0,0.9510071122601959
1,1,0.0,0.004267327787093758,0.0,0.9510071122601959
1,1,1.0,-0.0005324211711843056,-0.0005324211711843056,0.9505009107078511
0,0,1.0,-0.0007458661945378976,-0.0007458661945378976,0.9497922285345688
0,0,0.0,0.0,0.0,0.9497922285345688
0,0,0.0,0.002129572056362892,0.0,0.9497922285345688
1,1,0.0,0.0,0.0,0.9497922285345688
0,0,1.0,-0.0029826723251093518,-0.0029826723251093518,0.9469635301771551
1,1,0.0,0.0008531002687464867,0.0,0.9469635301771551
1,1,1.0,-0.0010664891000938636,-0.0010664891000938636,0.945954142240324
0,0,1.0,-0.0010676277135214676,-0.0010676277135214676,0.9449447543034928
0,0,0.0,0.0021341168136154343,0.0,0.9449447543034928
1,1,0.0,0.0010653529127172318,0.0,0.9449447543034928
1,1,1.0,-0.0002129798037433567,-0.0002129798037433567,0.944743521585186
0,0,1.0,-0.0006392117089375247,-0.0006392117089375247,0.944139823430266
1,1,0.0,0.0,0.0,0.944139823430266
1,1,1.0,-0.0007462637752150843,-0.0007462637752150843,0.9434355089161928
1,1,1.0,-0.0010670581030659259,-0.0010670581030659259,0.9424293453246596
0,0,1.0,-0.0023515434589959964,-0.0023515434589959964,0.9402157854232862
1,1,0.0,0.0007488183628468287,0.0,0.9402157854232862
1,1,1.0,-0.00021389089255309374,-0.00021389089255309374,0.9400147033353298
1,1,1.0,-0.0017127761146620356,-0.0017127761146620356,0.9384060466316785
1,1,1.0,-0.00021430343052272115,-0.00021430343052272115,0.9382049645437223
0,0,1.0,-0.0005359595885431985,-0.0005359595885431985,0.9377022593238312
1,1,0.0,0.0021421169904637482,0.0,0.9377022593238312
0,0,1.0,-0.0003210251673500051,-0.0003210251673500051,0.9374012816124022
0,0,0.0,0.0,0.0,0.9374012816124022
1,1,0.0,0.0008558382031673973,0.0,0.9374012816124022
0,0,1.0,-0.00021389089255309374,-0.00021389089255309374,0.9372008014568017
1,1,0.0,0.0010689972629759348,0.0,0.9372008014568017
1,1,1.0,-0.0011759598676920077,-0.0011759598676920077,0.9360993386912565
0,0,1.0,-0.003428858234683205,-0.003428858234683205,0.9328950833733068
0,0,0.0,0.0007510680170438554,0.0,0.9328950833733068
0,0,0.0,0.00032171368862746213,0.0,0.9328950833733068
0,0,0.0,0.0007502630190660037,0.0,0.9328950833733068
0,0,0.0,0.00032136905920621833,0.0,0.9328950833733068
1,1,0.0,0.001284444450739562,0.0,0.9328950833733068
0,0,1.0,-0.0012844444507396889,-0.0012844444507396889,0.9316976006749828
0,0,0.0,0.0,0.0,0.9316976006749828
1,1,0.0,0.0,0.0,0.9316976006749828
0,0,1.0,-0.0003213690592063397,-0.0003213690592063397,0.9313982300004016
0,0,0.0,0.0010708288040478368,0.0,0.9313982300004016
1,1,0.0,0.0008558382031673973,0.0,0.9313982300004016
1,1,1.0,-0.0013911092709070626,-0.0013911092709070626,0.9301034540839347
0,0,1.0,-0.0002141886771016795,-0.0002141886771016795,0.9299042577890938
1,1,0.0,0.0005353856983323337,0.0,0.9299042577890938
0,0,1.0,-0.0007496202620520068,-0.0007496202620520068,0.9292074439212138
1,1,0.0,0.0007496202620520502,0.0,0.9292074439212138
1,1,1.0,-0.008061039124753647,-0.008061039124753647,0.9217471755160286
0,0,1.0,-0.0005397200745721192,-0.0005397200745721192,0.9212498242890163
0,0,0.0,0.0005397200745720606,0.0,0.9212498242890163
1,1,0.0,0.0007551190584773214,0.0,0.9212498242890163
0,0,1.0,-0.00021569012453660357,-0.00021569012453660357,0.9210511412274435
1,1,0.0,0.00021569012453655787,0.0,0.9210511412274435
